strain,orien,roundness,aspect,size,tilt,nearest_grain,ferrite_bainite,size4,subtraction
1.0,3.0,0.238,0.493,1.185483870967742,37.63200000000001,18.0278,0.0,0.8158168574401664,0.3696670135275756
3.0,3.0,0.462,0.593,0.8604318418314256,19.115,23.8537,0.0,0.509885535900104,0.35054630593132163
1.0,1.0,0.6920000000000001,0.595,0.3441727367325702,15.1,14.0,1.0,0.2167013527575442,0.127471383975026
1.0,3.0,0.67,0.522,1.0006503642039541,28.999,20.8806,0.0,0.6628511966701353,0.3377991675338187
1.0,0.0,0.23,0.53,2.7533818938605616,46.496,14.5602,0.0,1.9503121748178984,0.8030697190426634
3.0,1.0,0.358,0.22,1.0006503642039541,37.488,20.025,0.0,0.6883454734651404,0.3123048907388135
1.0,1.0,0.468,0.344,1.4722944849115502,7.681999999999987,19.105,0.0,0.9177939646201873,0.5545005202913629
2.0,1.0,0.508,0.493,0.8604318418314256,11.475,29.0689,0.0,0.5353798126951093,0.3250520291363164
2.0,2.0,0.195,0.7959999999999999,1.9885535900104057,0.9989999999999952,32.249,0.0,1.5933922996878251,0.3951612903225805
3.0,1.0,0.467,0.563,0.6564776274713839,15.981,24.7386,0.0,0.4588969823100936,0.1975806451612903
3.0,3.0,0.569,0.392,0.6819719042663891,50.957,31.9061,0.0,0.5991155046826223,0.08285639958376677
3.0,3.0,0.539,0.399,0.3123048907388137,89.88600000000002,19.9249,0.0,0.29318418314255984,0.019120707596253842
3.0,3.0,0.545,0.6809999999999999,0.7903225806451613,40.302,23.8537,1.0,0.4461498439125911,0.3441727367325701
